Claim_ID,Description,Amount,Policy_Type,Customer_Tenure,Is_Fraud
be89004a-3954-402f-8ef4-0c0e6d79fdc6,minor request for fender bender. Program item arrive include whom where.,892.95,Accident,9,0
5a022641-3b60-46c7-bc4f-f471e2dedb23,urgent request for collision. Reduce sea line employee.,507.05,Accident,12,0
da24cfa0-ee31-4ffd-a0eb-cd3e19c090b1,follow-up request for phone taken. Center public food plan sure girl.,360.05,Theft,20,0
b87e288f-c67d-4488-90f1-429b950d9805,follow-up request for wallet lost. Fall as security policy television.,542.8,Theft,15,0
ee6b32c1-c3e1-41f7-bc66-833cdd61e4f6,checkup request for back pain. Difference our senior.,477.53,Medical,5,0
95c736ab-eb1d-4819-913a-b99a8c877479,minor request for phone taken. Want card claim time.,455.81,Theft,5,0
356d6356-1aa0-4ce8-9b1e-44411d317618,checkup request for roof damage. Manage government couple tend.,622.83,Property,14,0
a9a43719-c9aa-440b-be2e-e270f8541078,maintenance request for scratch. Charge gas conference up indicate.,651.5,Accident,16,0
5f7e3390-52ef-4c4f-bbb3-5c0fad97f4fb,urgent request for dental. Letter hit style true.,393.9,Medical,12,0
9678890b-e003-462a-acaa-55b223d51644,maintenance request for window broken. Both coach ability must way company us.,384.84,Property,14,0
15582c69-e2a9-485b-950f-dc7ebb8a1a74,I lost my items during a trip. Reduce difficult film word.,4449.9,Property,6,1
a975b6cb-d8f0-4ba7-ab8a-75c7071b44b5,Accidental damage occurred. Manage discover push nothing station.,396.16,Accident,10,1
291045de-a07c-4aee-87f3-0ba099d49415,maintenance request for wallet lost. Science such degree condition like weight remain.,196.96,Theft,6,0
559bf236-5ddb-403b-b368-600e40a12c60,follow-up request for checkup. Car rise join partner do.,773.37,Medical,19,0
d8bb0de9-f1ac-4767-80ff-7ae97de8ea1b,severe request for dental. Consumer leave fact not chance million.,828.99,Medical,15,0
7b30da2c-88cc-4531-86ca-f21cfa7170de,routine request for phone taken. Require end same similar argue.,450.19,Theft,2,0
3eb40b0c-7b13-4669-a70f-65700d0b79dc,minor request for pipe leak. Free recognize response writer they.,615.31,Property,4,0
bd18a75b-9edf-4da7-93cf-f4862a96dbd3,checkup request for bike stolen. Allow writer detail particularly bill.,562.25,Theft,20,0
b2a70330-2f70-43c7-b648-830c9fb7c827,checkup request for bumper. Star recently health understand center.,1115.78,Accident,2,0
ef7878ae-3af1-4b39-b658-4a0c23a059f0,minor request for phone taken. Item hospital left sit staff work worker information.,723.91,Theft,10,0
9b384510-e900-4b96-8600-b925c2edaef4,follow-up request for dental. Lawyer spring time material cost number generation.,474.42,Medical,5,0
a2362fd9-a60c-4d11-b210-90c71f55773e,maintenance request for bumper. Evidence seem off information.,308.89,Accident,5,0
8abc8e84-56d2-436d-b0d6-26546236d234,maintenance request for window broken. Onto group wind among law beyond.,178.71,Property,5,0
3b7596ea-04b6-46e7-a380-9bcafa93c4d4,follow-up request for pipe leak. Machine him song.,540.69,Property,3,0
b1964df3-b48c-4077-966b-fb66904cec92,routine request for phone taken. Child edge arrive environmental civil.,348.73,Theft,15,0
5d51ec67-e55c-459f-97e2-c92d6b285a07,maintenance request for roof damage. Available ground act whether fall month.,215.55,Property,12,0
d9a65a48-46d4-49b2-94d6-f792ba1f03e7,minor request for bumper. Land trial final song positive.,370.69,Accident,16,0
6376970f-d11c-41e5-98d2-282bccfa17bf,routine request for bumper. Speech offer sense reveal score position explain number.,283.69,Accident,19,0
a573b9fd-fb65-4cb4-bb31-2e88d713abcc,severe request for dental. Company yard question.,837.43,Medical,4,0
7d111530-f793-4085-9ec4-2568e0b59467,Items missing from home. Tax miss different result.,6763.28,Property,15,1
5a44fd7b-6b4d-4082-827a-df79b672280b,critical request for bumper. Thus ability fire doctor economy because increase.,498.41,Accident,5,0
03a707f8-c8e5-48d2-a7d5-f8aa27e6286f,checkup request for physiotherapy. Respond hand Mrs true look tend.,795.99,Medical,12,0
60be1d2b-400c-43cf-a98e-e57c3e896e0b,routine request for back pain. Mother really to accept specific.,515.47,Medical,13,0
7374dde5-997d-4605-8399-a43035725fea,severe request for slipped. Card push reduce consumer shake conference.,327.74,Medical,1,0
a4571008-33ee-4405-9167-085e1ba08e28,Unknown incident causing pain. Example inside technology offer baby put thing.,8046.25,Property,1,1
1bdd771c-4175-4dec-bbbf-a084067855ed,urgent request for dental. Everything fly leave it.,607.78,Medical,14,0
84b58bbe-00a6-45a1-9ab5-a71e1fba5727,checkup request for physiotherapy. Reduce produce us end popular against management.,292.55,Medical,4,0
927a3ebe-888a-4fd3-a376-d33bb72c2099,immediately request for roof damage. Wind century onto argue force hit.,461.93,Property,5,0
59048cf0-d2a5-46e4-8630-368ac6da2361,checkup request for dental. Heavy lot Republican adult least wind.,324.88,Medical,20,0
59fd88c4-bfa6-415d-acce-ea5ed0b1656f,routine request for collision. Population firm produce visit by least education responsibility.,223.44,Accident,14,0
6ac08336-1889-446c-8b02-98d9f521096f,follow-up request for checkup. Father black fire senior compare cover figure.,685.24,Medical,5,0
68af2f44-9a08-4ed3-a19a-7bfbaec5d6d3,routine request for pipe leak. Five present loss foot over federal focus dinner.,881.88,Property,11,0
78faeaaa-9569-41bd-b283-ced7d04fec21,routine request for bumper. Subject if seven industry law plant raise.,220.29,Accident,18,0
6e0717b6-173a-454a-9574-a30cc1a52c7a,urgent request for wallet lost. Forward on nearly start.,612.59,Theft,7,0
486ddb15-00fe-4984-a7e6-28e63984a570,routine request for bike stolen. Cell red commercial several five bill decade.,369.87,Theft,2,0
7c1da25e-eadb-424f-b845-9a0cd5a5dbd4,routine request for fender bender. Miss enough maintain letter.,402.57,Accident,16,0
31a6dd40-d268-4e03-bc08-267fbf3c4e69,minor request for wallet lost. Executive relationship brother spring rise.,381.52,Theft,11,0
3955e7d8-0abc-4c1b-ae6d-b86c5b30534d,emergency request for fender bender. Point support deal specific usually.,327.2,Accident,16,0
58036cdb-489c-431e-9590-ea4fb75d35c0,maintenance request for slipped. Side hotel somebody contain alone consider morning.,509.7,Medical,9,0
9dc0b2f8-acc6-4423-8211-1f8a108e5b4e,routine request for phone taken. Issue issue likely push reality.,333.81,Theft,17,0
8abf63e2-6334-4414-b863-8ea2a36f6864,I lost my items during a trip. Hospital figure relate wife TV reduce.,5540.91,Accident,9,1
72460fef-14aa-42c5-9eec-024d7a50d08f,routine request for collision. Foreign show learn mother role minute structure into.,489.95,Accident,5,0
60d6519e-303c-41ea-a088-facfa0bc115b,emergency request for bike stolen. Serve he card may experience light fear.,452.21,Theft,14,0
e3b60eec-c647-49eb-aadf-d54533fe80dd,severe request for roof damage. Cost which information degree wall while respond.,318.49,Property,4,0
ce7dd04c-525b-4b00-a4f4-0228adfaa0ef,critical request for slipped. Everything walk today safe both by begin information.,384.65,Medical,1,0
027096f7-1bcd-4a96-908f-fe0ffacb9388,follow-up request for wallet lost. Senior life thousand particular school west.,651.08,Theft,6,0
a893ae48-55a0-4e42-8960-47342f86ac92,routine request for dental. Shake organization far use.,600.18,Medical,1,0
829effb3-210c-416a-b1ac-daa65beb8d4e,follow-up request for phone taken. Say walk feeling without.,304.49,Theft,19,0
eed2d41e-fc2c-450f-9907-45f3e0b28795,follow-up request for back pain. Operation relationship chair pass suffer base.,519.87,Medical,16,0
fb57420e-0cf0-49cc-ae09-86d778eb80b7,minor request for slipped. Know draw describe beat list loss.,650.28,Medical,19,0
fcc21de3-2769-4457-89b2-425f53d9c323,maintenance request for slipped. Fly seat first large know remain husband.,166.12,Medical,2,0
bdb70daf-23bc-4bf1-9d92-3f87806addb3,routine request for bike stolen. Try analysis mother whatever fall.,608.67,Theft,13,0
4225caf1-1866-431b-85e3-5bb0410b04b5,follow-up request for window broken. Generation grow none keep possible where.,367.48,Property,8,0
b1b2ec0d-7d94-42a6-85e8-57b60eefe630,routine request for bike stolen. Throughout outside land get fact your figure care.,614.12,Theft,3,0
dde43d9c-5e91-4772-b238-176ed47b6408,routine request for fender bender. Group television these heart.,347.35,Accident,8,0
2d2c508f-18f2-4b98-943e-49dcde11ac06,minor request for window broken. Shoulder will real shoulder charge.,139.02,Property,10,0
c6da33f9-95dd-43b3-9e5c-399887860c73,follow-up request for window broken. Campaign song live.,174.49,Property,1,0
46d05db2-12bd-4fc8-9a13-77f16e143c22,checkup request for collision. Prevent up that catch decade.,509.62,Accident,15,0
e3d4b274-b09b-45f3-b663-a18c11d48db4,Items missing from home. Toward sense young many television.,5519.45,Accident,5,1
12000344-7ce1-4c2c-a7be-b2a2f205d30e,routine request for slipped. More country degree away section.,319.14,Medical,8,0
435917b6-f075-4b6b-b9b8-b6853317b359,maintenance request for roof damage. Fast section whatever reason record real why.,627.72,Property,10,0
c088bb15-43d5-41f5-972c-57ee63948d9b,routine request for pipe leak. Weight require back without fill.,167.7,Property,2,0
0b0f01e9-7675-4d68-9dfd-ae9aa8c3ce6f,follow-up request for checkup. Director kid record and.,486.78,Medical,8,0
3c2d2189-e349-4d8d-b800-73007d34c217,urgent request for roof damage. Same turn easy seek service someone.,257.8,Property,3,0
e9ad0012-0f98-4a56-9f28-f088ae65c685,checkup request for dental. Our simply along daughter education face act.,369.63,Medical,19,0
586a8944-d2b2-4827-83d5-8eba4f169439,maintenance request for bumper. Spend better behavior so history.,509.48,Accident,10,0
14c907f1-3d9b-4e88-a5c3-00c4942caf22,severe request for bike stolen. Its majority appear trade process above.,327.92,Theft,11,0
df6a2fc5-8074-429a-bb98-1fdb55fcdaed,urgent request for fender bender. Hospital business task outside experience mother enough deal.,423.09,Accident,19,0
6962f5b9-0917-4372-adae-54f7540cfc27,checkup request for phone taken. Box both avoid line.,701.26,Theft,14,0
591fe0f0-0144-4f39-ae3d-b5eb29ab1aa2,critical request for pipe leak. Fish turn meeting lose important executive.,384.62,Property,10,0
d55752fe-a821-4656-9de9-a1879bcb3fb9,severe request for physiotherapy. Develop be minute smile.,667.14,Medical,7,0
9ccebcfd-dbad-4f0d-ad30-dd47c48630ca,checkup request for wallet lost. Decide capital what.,274.06,Theft,13,0
9c86a208-37cb-4173-b22d-cf2d5bcca2f2,checkup request for checkup. Night former total single.,605.96,Medical,13,0
9a69293d-cd17-4fe3-b2f7-0258ef2a463e,emergency request for back pain. Computer certain tree agree economic anything.,788.31,Medical,15,0
441a3d62-889e-4a0b-b1f5-500ff7362f18,routine request for collision. Professor when friend difficult weight discussion.,5.67,Accident,5,0
c14c2e92-c941-46bb-a21d-810c40941f4f,I lost my items during a trip. Main issue say against.,3406.21,Theft,3,1
81b1a66f-2fd9-42b6-8a8a-9494779ede1a,follow-up request for fender bender. Important available kitchen white small off talk.,615.41,Accident,15,0
a31ffe79-f0b1-43d1-ba0d-8e75c275d746,immediately request for slipped. Pattern administration look message.,459.39,Medical,2,0
600400c0-6874-46e0-b5c8-0a75f8a54ee5,checkup request for window broken. Art our either fast he top.,574.23,Property,13,0
404b092b-3828-4e5d-83e1-f3ab948096fe,checkup request for phone taken. Put west while I dark per rich.,379.2,Theft,7,0
85532492-7b0e-43eb-a6d7-a7b3551a15de,maintenance request for back pain. Owner politics which environment range recent.,517.32,Medical,20,0
9c6b1c48-340d-4652-98f6-a9b189d2ac31,checkup request for pipe leak. Wait work government condition explain responsibility.,468.86,Property,18,0
222d2039-d716-4c1d-b714-e13063bba7be,minor request for roof damage. Activity star soon forward soldier anyone.,733.56,Property,7,0
64a303b2-b353-4892-9c12-9137ad97b022,maintenance request for physiotherapy. Rise mean along water.,550.88,Medical,13,0
22ae56fa-452d-4388-8023-d2751b6c78c3,routine request for phone taken. Store campaign last follow.,567.52,Theft,19,0
afeb116b-9d1e-4ac1-8de1-ed503fd981d5,urgent request for phone taken. Deal or grow.,417.62,Theft,20,0
2579f494-edd5-40c3-ab8c-4837f0596846,severe request for bike stolen. Mind short respond goal recent.,402.48,Theft,19,0
68722fcb-8f83-4acf-9bf8-ad97c2fbbc9e,severe request for wallet lost. Subject eight view several action.,413.49,Theft,18,0
5f726e0d-6698-439c-9fc1-8fa6b8101142,immediately request for pipe leak. Likely discussion rather full program.,578.89,Property,12,0
11d2a5d2-c488-4cd6-b05f-473242a91b6c,follow-up request for bike stolen. Firm quality late support approach.,415.8,Theft,12,0
8973a6fd-8c8a-456e-bd7d-db93a5049c9e,checkup request for collision. Focus which perhaps figure from become night.,557.95,Accident,19,0
2cb9b1e1-f004-4619-9cff-a5c5132f59b9,Accidental damage occurred. Quality drive result position trade participant place.,9150.8,Property,2,1
1dcab73c-3a17-4da7-b304-c9b10d94dbe9,minor request for fender bender. Direction end concern.,674.22,Accident,1,0
c7af03a5-3b4b-4812-86a5-dd9ae96a934f,follow-up request for scratch. Event whose bag baby.,434.8,Accident,5,0
822f3375-33b3-419d-b138-76656a3617fa,minor request for back pain. Student reveal available develop child think sing.,740.24,Medical,1,0
e3ac6855-44f7-4f2e-8031-a270396dbf8a,routine request for wallet lost. Doctor management statement.,418.38,Theft,3,0
9ebc5586-4be7-4e0f-9ce3-b646da35aa62,maintenance request for bike stolen. Head leave administration require.,92.38,Theft,10,0
9d1f097e-c634-47fe-a30a-d5d9cb523ee5,minor request for roof damage. This fine door card single.,298.38,Property,11,0
6232c7aa-dd88-416d-af65-47838e6dbbca,follow-up request for bike stolen. I long trial factor marriage role raise program.,125.84,Theft,8,0
01214deb-33d4-40a9-9de5-dd15845190ef,minor request for collision. Stay this represent hear suggest effect how.,429.7,Accident,6,0
02f8996c-96bc-49ef-a026-b1cdafba560c,minor request for checkup. None star card hospital yeah environmental.,503.68,Medical,6,0
72927540-78e9-4e36-a150-1ef666cc3ab6,follow-up request for slipped. Tv travel director why building itself.,835.29,Medical,16,0
c45dfc32-1173-4558-b30c-6c16fdcd0356,follow-up request for bumper. Despite score choice father.,565.39,Accident,3,0
a4c9d3ee-232b-477f-a9a3-d3cbdcb973d4,routine request for bumper. Assume not high professor half individual.,456.18,Accident,8,0
ff7db145-6684-4f85-8d15-1b35eb609661,maintenance request for dental. Discuss eye explain actually.,665.88,Medical,2,0
b9cf00dc-2435-47c7-afc2-e5c20b218a82,urgent request for window broken. Energy work hundred throughout care participant TV.,57.77,Property,13,0
1d40dd1f-c55f-47bb-a00c-63808e8ff122,follow-up request for fender bender. Mention first fall usually management property.,547.12,Accident,6,0
d021887f-4729-49ed-8103-9400b97b7393,Accidental damage occurred. Speak save name admit.,6541.73,Theft,4,1
2f616993-cbb5-4830-823d-590614153513,routine request for roof damage. Today billion our executive sea.,204.28,Property,6,0
2af5b69d-d9ad-415c-a7dd-d195089fcbc4,maintenance request for phone taken. Control change run prevent always.,728.75,Theft,20,0
f224c30c-9aab-4e02-85c0-692093a83576,critical request for scratch. Yes such deal local drug.,567.7,Accident,20,0
85cdbf5e-9b77-49f7-89da-f9322cb15df4,follow-up request for bumper. Argue difference magazine need town assume.,416.94,Accident,7,0
e9c9b85f-ab2f-41dc-86bb-4868c70835d2,Vehicle damage due to road conditions. Mrs thank well.,6265.56,Accident,4,1
b79dee3c-bd86-4109-b34a-8a1862a40e9f,I lost my items during a trip. Rest such those avoid cause public.,9541.39,Property,5,1
d52cf632-b74e-4c6f-9918-0975c7253ed9,maintenance request for roof damage. Impact care same production word again look.,536.37,Property,3,0
158023ae-4afe-4d42-a017-a3c8be566cec,Accidental damage occurred. Dog first top.,5496.44,Accident,4,1
f5491971-3677-4600-a0eb-3fd4acd82ea4,maintenance request for bike stolen. Heart catch no final mean.,408.13,Theft,3,0
4fb3c51e-1b76-4089-a8c8-efd81029d720,immediately request for window broken. Project according million among only wear above.,330.03,Property,16,0
edf40dae-cc5b-42ea-92b8-5e9bf0c05482,maintenance request for window broken. Voice card contain fast event.,666.07,Property,6,0
141e0b4f-cafe-4073-8637-92d835e6fadf,follow-up request for physiotherapy. Every do power employee century else policy.,328.78,Medical,9,0
b831dc95-3c9f-4f22-a2c4-6c48b63aa74e,critical request for slipped. Water contain west strong live several some.,514.31,Medical,5,0
ebe22f13-fe80-44bc-a465-6b55ba96b9c3,minor request for pipe leak. Reality particular in radio attorney notice third close.,404.47,Property,19,0
9fef5384-b3fb-4c9f-85bb-f9e032e0fff9,checkup request for window broken. Never finally not may thought side visit result.,595.8,Property,18,0
81b0f362-a0d2-4e0b-b1c0-54af30757516,I lost my items during a trip. Film half direction type see story pretty.,5667.32,Property,10,1
38dba522-0ce8-4e9a-8d0c-dbdc38589c85,severe request for collision. Positive generation range read during.,707.51,Accident,4,0
7bbd1819-a533-468e-9cb5-362240a51a30,urgent request for collision. Special education sell detail specific with health.,398.0,Accident,7,0
48759a5d-c389-4378-8243-8c3c45d5dfd1,routine request for bumper. Choose data address.,446.03,Accident,5,0
26b7fe70-779f-45d4-8e30-c62bf95f24f4,follow-up request for checkup. Figure play attorney of run.,304.25,Medical,13,0
21cedd25-e434-4fc5-877f-98d6664f41d0,maintenance request for roof damage. Very treatment describe century cultural enough up nation.,411.14,Property,1,0
48c3a06f-df21-4146-9c6b-055adae341b5,routine request for checkup. Television fly nice.,575.46,Medical,14,0
edff0baa-1ad1-4294-a9b3-1b94b657e7ed,follow-up request for physiotherapy. Also race knowledge back process bad face.,651.4,Medical,19,0
4e15d85c-3919-4939-896c-1c3708955148,maintenance request for window broken. Thank light send either lead.,315.57,Property,9,0
0bca7070-2ff2-4105-a045-bbc0b1d80f89,maintenance request for back pain. Mrs pull federal draw.,673.92,Medical,6,0
07cd1e8c-0c22-463c-a494-3417f73b07a8,routine request for physiotherapy. Mind car property business beautiful girl partner.,771.13,Medical,13,0
d3456137-292b-4d11-99eb-172b2acd97ee,follow-up request for pipe leak. Bag concern range offer fall unit behavior room.,582.69,Property,9,0
4bb4a2de-86b7-42df-abab-7cdf23be2e80,checkup request for wallet lost. Most debate certainly nation very instead.,875.36,Theft,9,0
4faad604-cc7f-4ee1-92c8-5b886e7fac72,follow-up request for collision. Drop take cause contain analysis mission economic.,345.24,Accident,10,0
be78ceb3-f785-4b2a-9e1e-0f4855ae7d93,severe request for bike stolen. Hundred heart black help hair research nature.,251.07,Theft,14,0
e0c896ef-d686-405f-b7a2-ee5902575c68,minor request for window broken. Player interview follow need whatever.,144.26,Property,16,0
cbfd2c75-6a80-4e9a-83ea-8cde78aa166e,immediately request for collision. Want budget what best pass economic.,799.21,Accident,3,0
0a57bbd6-7b8f-4e3d-8c85-b5558c6e4306,checkup request for back pain. Store science place important.,630.87,Medical,6,0
2e75618e-4702-406a-9731-e51251c08fe2,Unknown incident causing pain. Political more whether be indicate.,4888.83,Medical,15,1
4d5f262e-02a6-48d1-99d9-20f740934494,routine request for collision. Mother serve would scene wall.,555.99,Accident,9,0
9e8903ec-238c-49a5-a789-13f5bda3854f,maintenance request for checkup. Nearly summer national seat anything.,274.9,Medical,8,0
f18074cf-5968-4006-9e24-5bda22e9a9a4,routine request for phone taken. Pm vote thousand third.,989.15,Theft,12,0
25b2f43f-485e-49ba-9b27-7592ce916bb8,checkup request for bike stolen. Become clear face.,525.84,Theft,1,0
12ff9d9f-5fae-473c-b93c-418cccaa687f,minor request for bumper. Start again necessary identify lay.,521.88,Accident,8,0
7a07f8aa-4239-407f-a048-d3cdc14b1f34,minor request for back pain. Anyone language test so anyone include which.,645.15,Medical,1,0
ffd9efc9-d0d4-4040-81ee-8771ffcb6ba6,follow-up request for physiotherapy. Yes risk himself miss.,596.2,Medical,8,0
c6eed79f-d58a-4419-9c8a-2a442f4bfef9,maintenance request for window broken. Article toward teacher meet party.,544.78,Property,13,0
2dd963d1-3936-4ba3-a30a-64f4782fa0c2,routine request for phone taken. Machine imagine most your hospital program.,341.91,Theft,17,0
c6c6f739-4d92-435c-b968-3a9ac1077322,routine request for wallet lost. Wear trial continue with think address seek sign.,594.29,Theft,18,0
9ff73032-6671-475c-8fa7-57bc6b2bd54f,follow-up request for window broken. Position entire across.,876.4,Property,3,0
342e73e1-2de7-46b5-a6d4-183365580d86,routine request for wallet lost. Huge bed fall history.,769.08,Theft,10,0
b9803ad4-d0d7-4af9-b75b-2c9bdc772b27,urgent request for roof damage. Population her there computer.,818.64,Property,11,0
46e7f233-06c7-4eba-85d6-50de2f49105f,routine request for phone taken. Then event citizen establish both traditional.,397.76,Theft,9,0
f0d7ac8d-67f9-43cf-b06e-ad9c541269e2,maintenance request for scratch. Over inside program.,302.08,Accident,11,0
de336eff-833b-498b-864a-4e4600212aa6,minor request for bike stolen. Institution eye kind actually.,474.84,Theft,17,0
4c9b545e-872a-418e-b2f8-ec0cf80f8329,Accidental damage occurred. Size director girl price point instead onto.,5111.45,Accident,10,1
63ccb253-16f5-4861-b92c-7dd42a7f6496,follow-up request for bike stolen. Never born people.,718.84,Theft,18,0
4dacdc31-4db0-4796-bfe4-76a314554511,follow-up request for physiotherapy. Score whole act campaign respond me art center.,161.51,Medical,8,0
655972bc-d409-49bf-8ae2-0cb4e0e266ad,maintenance request for phone taken. Condition back seat her including.,805.91,Theft,9,0
e43304e4-0f07-4f68-916a-93587cf282c7,severe request for checkup. Perhaps along fund personal.,468.4,Medical,19,0
a40aedef-d1fc-41dc-a5af-a1ff0c5b5547,severe request for dental. Though site environmental smile per fine film.,414.62,Medical,13,0
2e9bf61d-1194-44cb-b9a6-a2192d622785,severe request for collision. Certain artist economic senior as mouth no.,297.58,Accident,7,0
9af035cb-5426-4f52-be5e-90a86278fbb5,routine request for back pain. Cell by series fly purpose.,169.03,Medical,16,0
112543b3-a1ba-48a7-a0a7-aae517187ce4,checkup request for back pain. Image glass someone figure black.,664.63,Medical,15,0
91064341-217f-422c-b3ac-1a781795a323,maintenance request for window broken. Public drug five friend better important.,514.66,Property,3,0
0b39d5dc-159f-4096-a30f-c693a24ac13b,follow-up request for pipe leak. Return protect job.,242.01,Property,16,0
eaf89172-12c9-4dd0-b128-5be54862ed94,emergency request for checkup. Yet ten professional team suddenly even in.,240.98,Medical,11,0
4c082272-c61c-4a76-b37a-a65ea4fd093b,routine request for bumper. Coach quickly commercial everybody.,432.84,Accident,8,0
738c7292-fe3a-4e90-90a0-5161954665e0,emergency request for pipe leak. Describe very government relationship guy.,833.8,Property,17,0
d39a6d4b-e0d4-4b6e-934c-f98a4115f8f2,follow-up request for wallet lost. Necessary play born set your.,448.08,Theft,10,0
1fb4efca-985e-4fa6-a05f-b49beaa15c75,checkup request for window broken. At smile ok manager.,199.37,Property,5,0
bda479d3-aa35-4da7-9b19-73cebaf61582,Accidental damage occurred. Keep task development provide training.,4508.51,Accident,13,1
8b9e7f2f-acf1-4316-b63c-8136676da870,emergency request for scratch. Build it challenge next.,445.46,Accident,7,0
e034bae4-d210-48dd-ab56-8e844f5394e2,emergency request for roof damage. Thousand still effort hour.,50.0,Property,9,0
c755e02a-7455-4de7-9665-9cd6b74a49db,I lost my items during a trip. Without can discuss owner store know begin benefit.,4891.41,Medical,1,1
678a1a4d-6dfd-4bda-8877-fe5d5401d498,checkup request for roof damage. Happen simply approach community here.,453.81,Property,15,0
a87646ff-b5e1-4d3a-8dbb-cf5274a1bf1f,follow-up request for fender bender. What trial design large film.,639.24,Accident,1,0
ed5ea027-25d0-4d22-be5a-44135f649588,minor request for fender bender. Could program because Republican set.,869.79,Accident,14,0
92fae51e-be65-4db8-8993-4e1b4ec06a4a,minor request for slipped. Force attack perhaps.,725.31,Medical,10,0
e9161287-1588-4327-a678-d9dbf32ddf9d,maintenance request for scratch. Officer stop between step sure past.,446.22,Accident,9,0
38daec18-632c-4978-82bb-4efcc6583d99,Items missing from home. Well threat six color.,2786.95,Theft,6,1
1863b1e2-d9e1-4008-ac47-b866a066d73f,emergency request for fender bender. Away perhaps gun man tax interview morning forward.,1014.67,Accident,16,0
6b1f2ed9-cc46-437d-9787-d6360bef5829,minor request for back pain. But loss fly organization quality every new style.,511.84,Medical,19,0
75007edd-1c69-4131-a168-c126fa848612,follow-up request for back pain. Sense first tax crime artist.,502.79,Medical,4,0
18dea9ca-ebb8-4c01-9eec-64ad5fe2bfff,Accidental damage occurred. Option out owner itself.,4951.75,Theft,15,1
85e7983c-a496-4d2b-9368-b16343452250,routine request for physiotherapy. During prevent middle operation economy boy.,539.62,Medical,10,0
27669c60-e6c1-4b37-b9a0-7911cad314ca,Accidental damage occurred. Appear this base.,4711.28,Medical,2,1
e5e6f6bc-b43f-4999-af28-6091c60110bd,follow-up request for collision. Range build hear thing TV.,385.27,Accident,11,0
e0c5b1d3-d663-41d0-8ab0-cff038dbf718,urgent request for back pain. Enjoy one kid particular.,390.63,Medical,12,0
781c3072-cbf9-4496-abcb-8534c157dba8,maintenance request for roof damage. Likely system half hour eye education.,493.45,Property,9,0
0b597154-ba8b-4b0e-a1be-6c0e9c2b3d70,checkup request for fender bender. Whose nature street throughout.,391.32,Accident,4,0
5d3a6121-f8bf-44ca-b0c8-ad628c9eb771,maintenance request for dental. Market in pull he detail.,357.43,Medical,14,0
bff83424-b278-407f-a94f-73744356b5e9,checkup request for bumper. From let magazine book.,521.29,Accident,20,0
acf7cd58-693a-48a5-8789-022b9b8ea633,routine request for window broken. Nice child shoulder always.,449.0,Property,16,0
9264879b-bd15-49d2-bd2f-ab3c0b6ab639,Vehicle damage due to road conditions. Alone culture military approach.,8007.99,Theft,11,1
d43c2fe4-2895-447e-b201-ff95a3913153,checkup request for fender bender. Religious finally body message.,50.0,Accident,11,0
0bb438a0-62da-45b8-9a8a-88cb20adf5fb,minor request for roof damage. Remain raise forget special spend method why.,718.3,Property,12,0
22927485-0a3d-44e2-bf82-1c9030d685bd,maintenance request for back pain. Bill amount product pretty.,749.22,Medical,1,0
26b626bf-09f4-43e6-851a-e2405526e940,Items missing from home. Attention will head.,853.22,Property,6,1
91c61d23-548d-4b32-821b-fe5224760f7b,severe request for phone taken. Center near Mr who far.,431.46,Theft,8,0
953ffad2-6842-4a25-ad67-1a2d582ce242,minor request for pipe leak. Seek assume about.,425.71,Property,13,0
92990317-c068-41eb-a3c7-9a45ab5e5fdb,maintenance request for window broken. Sea kitchen agree human finally possible.,218.5,Property,3,0
277f4737-23e4-4935-b6c9-7cf476f99ef8,routine request for slipped. Scientist just impact upon company sense officer.,344.44,Medical,4,0
60f83841-b083-4bb2-9bca-63337677e21b,minor request for physiotherapy. Radio similar apply agree outside.,277.88,Medical,20,0
4f8f3dce-14c1-4655-8503-a9f27b36ab5c,checkup request for bumper. Than you interest administration region.,850.45,Accident,15,0
63765af1-b075-4361-abc2-73b1444a263b,follow-up request for roof damage. Home happen one those world any about.,687.14,Property,11,0
c5044992-c1c9-4019-9923-2b3d9cadd3ea,Accidental damage occurred. Answer last knowledge.,7543.11,Property,4,1
2fc26a37-52f7-4bcc-8794-1fa7d6c23496,follow-up request for physiotherapy. House best same attorney.,644.33,Medical,11,0
7081b261-6609-4c50-94b9-36557ec9b6b7,urgent request for dental. Perhaps argue time simply different phone.,274.19,Medical,2,0
f80567b3-4e5d-4d67-b05e-41e311dc6f1b,urgent request for back pain. Two kind common.,395.1,Medical,9,0
76bd211f-8706-40ef-a674-90caf7ae1779,routine request for scratch. Financial serve necessary stuff often beautiful trip.,597.87,Accident,15,0
d9500e57-655c-4ef2-8fe1-266cf39ca426,maintenance request for roof damage. Own thank individual piece life purpose.,255.57,Property,2,0
8061d880-6494-4c48-a140-277572932505,routine request for pipe leak. Return discuss they herself indicate present.,642.6,Property,19,0
fbd45e93-618b-4c1f-880c-babfc9ad6f5f,minor request for checkup. Example matter everybody occur each.,451.93,Medical,18,0
725fa37c-012c-4487-85b9-40348801c40d,immediately request for scratch. Tough laugh song board themselves pull describe.,425.04,Accident,19,0
f088ba45-7e30-4e6b-abc0-8342bb5f254c,checkup request for phone taken. Cover black agency there.,642.19,Theft,17,0
8084d077-f0d2-45ff-945d-582fc5315c36,checkup request for phone taken. Never receive finally main alone television.,588.85,Theft,13,0
